,unit,ts,qty
854,3bd604d019d6c5b69032fcc62285b8ad,2021-03-08,1041.922147095061
855,3bd604d019d6c5b69032fcc62285b8ad,2021-03-15,0.0
856,3bd604d019d6c5b69032fcc62285b8ad,2021-03-22,0.0
857,3bd604d019d6c5b69032fcc62285b8ad,2021-03-29,0.0
858,3bd604d019d6c5b69032fcc62285b8ad,2021-04-05,0.0
859,3bd604d019d6c5b69032fcc62285b8ad,2021-04-12,0.0
860,3bd604d019d6c5b69032fcc62285b8ad,2021-04-19,0.0
861,3bd604d019d6c5b69032fcc62285b8ad,2021-04-26,0.0
862,3bd604d019d6c5b69032fcc62285b8ad,2021-05-03,0.0
863,3bd604d019d6c5b69032fcc62285b8ad,2021-05-10,0.0
864,3bd604d019d6c5b69032fcc62285b8ad,2021-05-17,0.0
865,3bd604d019d6c5b69032fcc62285b8ad,2021-05-24,0.0
866,3bd604d019d6c5b69032fcc62285b8ad,2021-05-31,0.0
867,3bd604d019d6c5b69032fcc62285b8ad,2021-06-07,0.0
868,1d1aa81ad2cda6865b1faae515ed42db,2021-03-08,3219.395126023057
869,1d1aa81ad2cda6865b1faae515ed42db,2021-03-15,171.62055591437482
870,1d1aa81ad2cda6865b1faae515ed42db,2021-03-22,0.0
871,1d1aa81ad2cda6865b1faae515ed42db,2021-03-29,0.0
872,1d1aa81ad2cda6865b1faae515ed42db,2021-04-05,0.0
873,1d1aa81ad2cda6865b1faae515ed42db,2021-04-12,0.0
874,1d1aa81ad2cda6865b1faae515ed42db,2021-04-19,0.0
875,1d1aa81ad2cda6865b1faae515ed42db,2021-04-26,0.0
876,1d1aa81ad2cda6865b1faae515ed42db,2021-05-03,0.0
877,1d1aa81ad2cda6865b1faae515ed42db,2021-05-10,0.0
878,1d1aa81ad2cda6865b1faae515ed42db,2021-05-17,0.0
879,1d1aa81ad2cda6865b1faae515ed42db,2021-05-24,0.0
880,1d1aa81ad2cda6865b1faae515ed42db,2021-05-31,0.0
881,1d1aa81ad2cda6865b1faae515ed42db,2021-06-07,0.0
882,7836351656fdf1609bc025a6d4ff1569,2021-03-08,53.68733958966821
883,7836351656fdf1609bc025a6d4ff1569,2021-03-15,5.608351598869996
884,7836351656fdf1609bc025a6d4ff1569,2021-03-22,4.659151290347134
885,7836351656fdf1609bc025a6d4ff1569,2021-03-29,5.868639441415061
886,7836351656fdf1609bc025a6d4ff1569,2021-04-05,0.6046464842372591
887,7836351656fdf1609bc025a6d4ff1569,2021-04-12,0.4261993643223363
888,7836351656fdf1609bc025a6d4ff1569,2021-04-19,0.0
889,7836351656fdf1609bc025a6d4ff1569,2021-04-26,0.0
890,7836351656fdf1609bc025a6d4ff1569,2021-05-03,0.0
891,7836351656fdf1609bc025a6d4ff1569,2021-05-10,0.0
892,7836351656fdf1609bc025a6d4ff1569,2021-05-17,3.4995331756597015
893,7836351656fdf1609bc025a6d4ff1569,2021-05-24,6.322314544195402
894,7836351656fdf1609bc025a6d4ff1569,2021-05-31,0.0
895,7836351656fdf1609bc025a6d4ff1569,2021-06-07,0.0
896,4a864a911efe40d5e826b36a98000095,2021-03-08,3100.8169901163055
897,4a864a911efe40d5e826b36a98000095,2021-03-15,0.0
898,4a864a911efe40d5e826b36a98000095,2021-03-22,0.0
899,4a864a911efe40d5e826b36a98000095,2021-03-29,0.0
900,4a864a911efe40d5e826b36a98000095,2021-04-05,0.0
901,4a864a911efe40d5e826b36a98000095,2021-04-12,0.0
902,4a864a911efe40d5e826b36a98000095,2021-04-19,42.78137530201752
903,4a864a911efe40d5e826b36a98000095,2021-04-26,0.0
904,4a864a911efe40d5e826b36a98000095,2021-05-03,0.0
905,4a864a911efe40d5e826b36a98000095,2021-05-10,0.0
906,4a864a911efe40d5e826b36a98000095,2021-05-17,0.0
907,4a864a911efe40d5e826b36a98000095,2021-05-24,0.0
908,4a864a911efe40d5e826b36a98000095,2021-05-31,0.0
909,4a864a911efe40d5e826b36a98000095,2021-06-07,0.0
910,b2eeefd1df0de07e7602b213269ef672,2021-03-08,54.838813378278886
911,b2eeefd1df0de07e7602b213269ef672,2021-03-15,0.0
912,b2eeefd1df0de07e7602b213269ef672,2021-03-22,9.895133650313436
913,b2eeefd1df0de07e7602b213269ef672,2021-03-29,65.79303463389168
914,b2eeefd1df0de07e7602b213269ef672,2021-04-05,1.8788561767144856
915,b2eeefd1df0de07e7602b213269ef672,2021-04-12,0.0
916,b2eeefd1df0de07e7602b213269ef672,2021-04-19,0.0
917,b2eeefd1df0de07e7602b213269ef672,2021-04-26,0.0
918,b2eeefd1df0de07e7602b213269ef672,2021-05-03,0.0
919,b2eeefd1df0de07e7602b213269ef672,2021-05-10,0.0
920,b2eeefd1df0de07e7602b213269ef672,2021-05-17,0.0
921,b2eeefd1df0de07e7602b213269ef672,2021-05-24,0.0
922,b2eeefd1df0de07e7602b213269ef672,2021-05-31,0.0
923,b2eeefd1df0de07e7602b213269ef672,2021-06-07,0.0
924,844dfce4165cfb862df8db0afded72b9,2021-03-08,448.68330567741145
925,844dfce4165cfb862df8db0afded72b9,2021-03-15,14.753486259242864
926,844dfce4165cfb862df8db0afded72b9,2021-03-22,18.868372337742926
927,844dfce4165cfb862df8db0afded72b9,2021-03-29,211.33301358615773
928,844dfce4165cfb862df8db0afded72b9,2021-04-05,46.17297748986017
929,844dfce4165cfb862df8db0afded72b9,2021-04-12,93.96049442830083
930,844dfce4165cfb862df8db0afded72b9,2021-04-19,100.8262822717138
931,844dfce4165cfb862df8db0afded72b9,2021-04-26,113.90510139543346
932,844dfce4165cfb862df8db0afded72b9,2021-05-03,33.61386491974433
933,844dfce4165cfb862df8db0afded72b9,2021-05-10,14.63235082766414
934,844dfce4165cfb862df8db0afded72b9,2021-05-17,215.93592082533186
935,844dfce4165cfb862df8db0afded72b9,2021-05-24,0.0
936,844dfce4165cfb862df8db0afded72b9,2021-05-31,0.0
937,844dfce4165cfb862df8db0afded72b9,2021-06-07,232.51968842530528
938,258a569e60e258e89735f2883ee61c1a,2021-03-08,126.65188992671008
939,258a569e60e258e89735f2883ee61c1a,2021-03-15,0.0
940,258a569e60e258e89735f2883ee61c1a,2021-03-22,0.0
941,258a569e60e258e89735f2883ee61c1a,2021-03-29,0.0
942,258a569e60e258e89735f2883ee61c1a,2021-04-05,0.0
943,258a569e60e258e89735f2883ee61c1a,2021-04-12,0.0
944,258a569e60e258e89735f2883ee61c1a,2021-04-19,0.0
945,258a569e60e258e89735f2883ee61c1a,2021-04-26,0.0
946,258a569e60e258e89735f2883ee61c1a,2021-05-03,0.0
947,258a569e60e258e89735f2883ee61c1a,2021-05-10,0.0
948,258a569e60e258e89735f2883ee61c1a,2021-05-17,41.88283649678913
949,258a569e60e258e89735f2883ee61c1a,2021-05-24,274.59532031703543
950,258a569e60e258e89735f2883ee61c1a,2021-05-31,4.383681587083366
951,258a569e60e258e89735f2883ee61c1a,2021-06-07,26.354962606023264
952,816bfc72abde7022c628d80993c22325,2021-03-08,19.110796764024155
953,816bfc72abde7022c628d80993c22325,2021-03-15,0.0
954,816bfc72abde7022c628d80993c22325,2021-03-22,0.0
955,816bfc72abde7022c628d80993c22325,2021-03-29,0.0
956,816bfc72abde7022c628d80993c22325,2021-04-05,0.0
957,816bfc72abde7022c628d80993c22325,2021-04-12,0.0
958,816bfc72abde7022c628d80993c22325,2021-04-19,0.0
959,816bfc72abde7022c628d80993c22325,2021-04-26,0.0
960,816bfc72abde7022c628d80993c22325,2021-05-03,0.0
961,816bfc72abde7022c628d80993c22325,2021-05-10,0.0
962,816bfc72abde7022c628d80993c22325,2021-05-17,0.0
963,816bfc72abde7022c628d80993c22325,2021-05-24,0.0
964,816bfc72abde7022c628d80993c22325,2021-05-31,0.0
965,816bfc72abde7022c628d80993c22325,2021-06-07,0.0
966,24e3e03e01cb04c4ed51ea97d4bd4791,2021-03-08,81.79980227016416
967,24e3e03e01cb04c4ed51ea97d4bd4791,2021-03-15,0.0
968,24e3e03e01cb04c4ed51ea97d4bd4791,2021-03-22,0.4194953250476097
969,24e3e03e01cb04c4ed51ea97d4bd4791,2021-03-29,8.195331639826708
970,24e3e03e01cb04c4ed51ea97d4bd4791,2021-04-05,11.039950775212997
971,24e3e03e01cb04c4ed51ea97d4bd4791,2021-04-12,8.61225142775454
972,24e3e03e01cb04c4ed51ea97d4bd4791,2021-04-19,0.0
973,24e3e03e01cb04c4ed51ea97d4bd4791,2021-04-26,0.0
974,24e3e03e01cb04c4ed51ea97d4bd4791,2021-05-03,0.0
975,24e3e03e01cb04c4ed51ea97d4bd4791,2021-05-10,0.0
976,24e3e03e01cb04c4ed51ea97d4bd4791,2021-05-17,0.2092342593426615
977,24e3e03e01cb04c4ed51ea97d4bd4791,2021-05-24,15.788049467234314
978,24e3e03e01cb04c4ed51ea97d4bd4791,2021-05-31,0.6428672763676353
979,24e3e03e01cb04c4ed51ea97d4bd4791,2021-06-07,2.8455538675858674
980,bbe006a04dbd22d88535fbb4482b99dd,2021-03-08,171.46058006248919
981,bbe006a04dbd22d88535fbb4482b99dd,2021-03-15,0.0
982,bbe006a04dbd22d88535fbb4482b99dd,2021-03-22,0.0
983,bbe006a04dbd22d88535fbb4482b99dd,2021-03-29,0.0
984,bbe006a04dbd22d88535fbb4482b99dd,2021-04-05,0.0
985,bbe006a04dbd22d88535fbb4482b99dd,2021-04-12,0.0
986,bbe006a04dbd22d88535fbb4482b99dd,2021-04-19,0.0
987,bbe006a04dbd22d88535fbb4482b99dd,2021-04-26,0.0
988,bbe006a04dbd22d88535fbb4482b99dd,2021-05-03,0.0
989,bbe006a04dbd22d88535fbb4482b99dd,2021-05-10,0.0
990,bbe006a04dbd22d88535fbb4482b99dd,2021-05-17,0.0
991,bbe006a04dbd22d88535fbb4482b99dd,2021-05-24,0.0
992,bbe006a04dbd22d88535fbb4482b99dd,2021-05-31,0.0
993,bbe006a04dbd22d88535fbb4482b99dd,2021-06-07,0.0
994,b373b36caaa3c5f2eb8187ad2ce0f3de,2021-03-08,52.707715295722416
995,b373b36caaa3c5f2eb8187ad2ce0f3de,2021-03-15,0.3029146938655636
996,b373b36caaa3c5f2eb8187ad2ce0f3de,2021-03-22,0.8924426529160351
997,b373b36caaa3c5f2eb8187ad2ce0f3de,2021-03-29,0.12815164645084387
998,b373b36caaa3c5f2eb8187ad2ce0f3de,2021-04-05,0.0
999,b373b36caaa3c5f2eb8187ad2ce0f3de,2021-04-12,0.0
1000,b373b36caaa3c5f2eb8187ad2ce0f3de,2021-04-19,0.0
1001,b373b36caaa3c5f2eb8187ad2ce0f3de,2021-04-26,0.0
1002,b373b36caaa3c5f2eb8187ad2ce0f3de,2021-05-03,0.0
1003,b373b36caaa3c5f2eb8187ad2ce0f3de,2021-05-10,0.0
1004,b373b36caaa3c5f2eb8187ad2ce0f3de,2021-05-17,0.0
1005,b373b36caaa3c5f2eb8187ad2ce0f3de,2021-05-24,0.0
1006,b373b36caaa3c5f2eb8187ad2ce0f3de,2021-05-31,0.0
1007,b373b36caaa3c5f2eb8187ad2ce0f3de,2021-06-07,0.0
1008,050b094f4256b2c0390077539ea3d543,2021-03-08,84.68871463791587
1009,050b094f4256b2c0390077539ea3d543,2021-03-15,0.0
1010,050b094f4256b2c0390077539ea3d543,2021-03-22,0.0
1011,050b094f4256b2c0390077539ea3d543,2021-03-29,0.0
1012,050b094f4256b2c0390077539ea3d543,2021-04-05,0.0
1013,050b094f4256b2c0390077539ea3d543,2021-04-12,0.0
1014,050b094f4256b2c0390077539ea3d543,2021-04-19,0.0
1015,050b094f4256b2c0390077539ea3d543,2021-04-26,22.135535496030922
1016,050b094f4256b2c0390077539ea3d543,2021-05-03,4.145412484112809
1017,050b094f4256b2c0390077539ea3d543,2021-05-10,1.0422022898935843
1018,050b094f4256b2c0390077539ea3d543,2021-05-17,0.0
1019,050b094f4256b2c0390077539ea3d543,2021-05-24,0.0
1020,050b094f4256b2c0390077539ea3d543,2021-05-31,0.0
1021,050b094f4256b2c0390077539ea3d543,2021-06-07,0.0
1022,d1f2372c148e41f29afe59e748f73a72,2021-03-08,208.2829222161719
1023,d1f2372c148e41f29afe59e748f73a72,2021-03-15,0.0
1024,d1f2372c148e41f29afe59e748f73a72,2021-03-22,0.0
1025,d1f2372c148e41f29afe59e748f73a72,2021-03-29,0.0
1026,d1f2372c148e41f29afe59e748f73a72,2021-04-05,0.0
1027,d1f2372c148e41f29afe59e748f73a72,2021-04-12,0.0
1028,d1f2372c148e41f29afe59e748f73a72,2021-04-19,0.0
1029,d1f2372c148e41f29afe59e748f73a72,2021-04-26,11.829614544343618
1030,d1f2372c148e41f29afe59e748f73a72,2021-05-03,2.2100579882574753
1031,d1f2372c148e41f29afe59e748f73a72,2021-05-10,4.582949579556519
1032,d1f2372c148e41f29afe59e748f73a72,2021-05-17,3.929889645815877
1033,d1f2372c148e41f29afe59e748f73a72,2021-05-24,6.189799414088348
1034,d1f2372c148e41f29afe59e748f73a72,2021-05-31,133.34183660380958
1035,d1f2372c148e41f29afe59e748f73a72,2021-06-07,63.71360971692367
1036,8400386742be78a46d27e1c36080e097,2021-03-08,214.86349906994906
1037,8400386742be78a46d27e1c36080e097,2021-03-15,0.0
1038,8400386742be78a46d27e1c36080e097,2021-03-22,0.0
1039,8400386742be78a46d27e1c36080e097,2021-03-29,15.14306513442551
1040,8400386742be78a46d27e1c36080e097,2021-04-05,0.0
1041,8400386742be78a46d27e1c36080e097,2021-04-12,0.0
1042,8400386742be78a46d27e1c36080e097,2021-04-19,0.0
1043,8400386742be78a46d27e1c36080e097,2021-04-26,0.0
1044,8400386742be78a46d27e1c36080e097,2021-05-03,0.0
1045,8400386742be78a46d27e1c36080e097,2021-05-10,0.0
1046,8400386742be78a46d27e1c36080e097,2021-05-17,37.35749977006762
1047,8400386742be78a46d27e1c36080e097,2021-05-24,3.814303068488606
1048,8400386742be78a46d27e1c36080e097,2021-05-31,3.2735251712004616
1049,8400386742be78a46d27e1c36080e097,2021-06-07,24.069159736289556
1050,5f4ce197bc466c485aea3b3fd2387ce5,2021-03-08,187.14731270765822
1051,5f4ce197bc466c485aea3b3fd2387ce5,2021-03-15,0.0
1052,5f4ce197bc466c485aea3b3fd2387ce5,2021-03-22,0.0
1053,5f4ce197bc466c485aea3b3fd2387ce5,2021-03-29,0.0
1054,5f4ce197bc466c485aea3b3fd2387ce5,2021-04-05,0.0
1055,5f4ce197bc466c485aea3b3fd2387ce5,2021-04-12,0.0
1056,5f4ce197bc466c485aea3b3fd2387ce5,2021-04-19,0.0
1057,5f4ce197bc466c485aea3b3fd2387ce5,2021-04-26,0.0
1058,5f4ce197bc466c485aea3b3fd2387ce5,2021-05-03,0.0
1059,5f4ce197bc466c485aea3b3fd2387ce5,2021-05-10,8.201471730793138
1060,5f4ce197bc466c485aea3b3fd2387ce5,2021-05-17,15.523905722311895
1061,5f4ce197bc466c485aea3b3fd2387ce5,2021-05-24,135.24714758466195
1062,5f4ce197bc466c485aea3b3fd2387ce5,2021-05-31,0.0
1063,5f4ce197bc466c485aea3b3fd2387ce5,2021-06-07,0.0
1064,14d55f2088bd7ffe66fd268b695b9fe7,2021-03-08,108.82614376235415
1065,14d55f2088bd7ffe66fd268b695b9fe7,2021-03-15,0.0
1066,14d55f2088bd7ffe66fd268b695b9fe7,2021-03-22,12.22177405883297
1067,14d55f2088bd7ffe66fd268b695b9fe7,2021-03-29,7.948374019185682
1068,14d55f2088bd7ffe66fd268b695b9fe7,2021-04-05,8.928802160699574
1069,14d55f2088bd7ffe66fd268b695b9fe7,2021-04-12,0.0
1070,14d55f2088bd7ffe66fd268b695b9fe7,2021-04-19,0.0
1071,14d55f2088bd7ffe66fd268b695b9fe7,2021-04-26,0.0
1072,14d55f2088bd7ffe66fd268b695b9fe7,2021-05-03,0.0
1073,14d55f2088bd7ffe66fd268b695b9fe7,2021-05-10,0.0
1074,14d55f2088bd7ffe66fd268b695b9fe7,2021-05-17,1.934850223888553
1075,14d55f2088bd7ffe66fd268b695b9fe7,2021-05-24,0.3446353069720551
1076,14d55f2088bd7ffe66fd268b695b9fe7,2021-05-31,5.428804753369246
1077,14d55f2088bd7ffe66fd268b695b9fe7,2021-06-07,2.906133881706385
1078,85e12a50863f2e73ae23f4cd54a9baf4,2021-03-08,409.7106407412696
1079,85e12a50863f2e73ae23f4cd54a9baf4,2021-03-15,0.2338382318390018
1080,85e12a50863f2e73ae23f4cd54a9baf4,2021-03-22,69.63404758121435
1081,85e12a50863f2e73ae23f4cd54a9baf4,2021-03-29,127.0802220348044
1082,85e12a50863f2e73ae23f4cd54a9baf4,2021-04-05,0.0
1083,85e12a50863f2e73ae23f4cd54a9baf4,2021-04-12,0.0
1084,85e12a50863f2e73ae23f4cd54a9baf4,2021-04-19,0.33319092635306896
1085,85e12a50863f2e73ae23f4cd54a9baf4,2021-04-26,0.0
1086,85e12a50863f2e73ae23f4cd54a9baf4,2021-05-03,0.0
1087,85e12a50863f2e73ae23f4cd54a9baf4,2021-05-10,0.0
1088,85e12a50863f2e73ae23f4cd54a9baf4,2021-05-17,0.0
1089,85e12a50863f2e73ae23f4cd54a9baf4,2021-05-24,0.0
1090,85e12a50863f2e73ae23f4cd54a9baf4,2021-05-31,0.0
1091,85e12a50863f2e73ae23f4cd54a9baf4,2021-06-07,0.0
1092,d1048f0fa201acd603fc629751fd5e6e,2021-03-08,214.27993704752106
1093,d1048f0fa201acd603fc629751fd5e6e,2021-03-15,0.0
1094,d1048f0fa201acd603fc629751fd5e6e,2021-03-22,66.0976237656087
1095,d1048f0fa201acd603fc629751fd5e6e,2021-03-29,230.52358529635632
1096,d1048f0fa201acd603fc629751fd5e6e,2021-04-05,14.930563840040563
1097,d1048f0fa201acd603fc629751fd5e6e,2021-04-12,176.3775815869701
1098,d1048f0fa201acd603fc629751fd5e6e,2021-04-19,190.58049455708579
1099,d1048f0fa201acd603fc629751fd5e6e,2021-04-26,55.603597448422306
1100,d1048f0fa201acd603fc629751fd5e6e,2021-05-03,15.644498514599206
1101,d1048f0fa201acd603fc629751fd5e6e,2021-05-10,96.27587165799879
1102,d1048f0fa201acd603fc629751fd5e6e,2021-05-17,62.44766900712422
1103,d1048f0fa201acd603fc629751fd5e6e,2021-05-24,69.49018089284831
1104,d1048f0fa201acd603fc629751fd5e6e,2021-05-31,250.84212991394895
1105,d1048f0fa201acd603fc629751fd5e6e,2021-06-07,290.5611123452332
1106,3c658b44b2425371e4e40dfe7388a9b6,2021-03-08,46.62689910757577
1107,3c658b44b2425371e4e40dfe7388a9b6,2021-03-15,0.0
1108,3c658b44b2425371e4e40dfe7388a9b6,2021-03-22,0.0
1109,3c658b44b2425371e4e40dfe7388a9b6,2021-03-29,0.0
1110,3c658b44b2425371e4e40dfe7388a9b6,2021-04-05,0.0
1111,3c658b44b2425371e4e40dfe7388a9b6,2021-04-12,0.0
1112,3c658b44b2425371e4e40dfe7388a9b6,2021-04-19,0.0
1113,3c658b44b2425371e4e40dfe7388a9b6,2021-04-26,0.0
1114,3c658b44b2425371e4e40dfe7388a9b6,2021-05-03,0.0
1115,3c658b44b2425371e4e40dfe7388a9b6,2021-05-10,0.17805611635366958
1116,3c658b44b2425371e4e40dfe7388a9b6,2021-05-17,6.434545877892969
1117,3c658b44b2425371e4e40dfe7388a9b6,2021-05-24,25.796642825946495
1118,3c658b44b2425371e4e40dfe7388a9b6,2021-05-31,0.0
1119,3c658b44b2425371e4e40dfe7388a9b6,2021-06-07,0.0
1120,e26351202ab5bad9c844137d9b1e239a,2021-03-08,3236.200734614738
1121,e26351202ab5bad9c844137d9b1e239a,2021-03-15,533.6845200013241
1122,e26351202ab5bad9c844137d9b1e239a,2021-03-22,545.7947527695584
1123,e26351202ab5bad9c844137d9b1e239a,2021-03-29,0.0
1124,e26351202ab5bad9c844137d9b1e239a,2021-04-05,41.7429148175255
1125,e26351202ab5bad9c844137d9b1e239a,2021-04-12,1128.9334968293856
1126,e26351202ab5bad9c844137d9b1e239a,2021-04-19,631.4117462841898
1127,e26351202ab5bad9c844137d9b1e239a,2021-04-26,784.9989940018756
1128,e26351202ab5bad9c844137d9b1e239a,2021-05-03,586.4089824038522
1129,e26351202ab5bad9c844137d9b1e239a,2021-05-10,1583.6092010520829
1130,e26351202ab5bad9c844137d9b1e239a,2021-05-17,1376.0308962341667
1131,e26351202ab5bad9c844137d9b1e239a,2021-05-24,20.733996672243848
1132,e26351202ab5bad9c844137d9b1e239a,2021-05-31,0.0
1133,e26351202ab5bad9c844137d9b1e239a,2021-06-07,232.53949891092938
1134,0e06d1c7d6e3c7dfa4c443406e26cbeb,2021-03-08,193.53685771036973
1135,0e06d1c7d6e3c7dfa4c443406e26cbeb,2021-03-15,15.460037835109247
1136,0e06d1c7d6e3c7dfa4c443406e26cbeb,2021-03-22,46.31880024760953
1137,0e06d1c7d6e3c7dfa4c443406e26cbeb,2021-03-29,109.96373417323353
1138,0e06d1c7d6e3c7dfa4c443406e26cbeb,2021-04-05,13.253837405338473
1139,0e06d1c7d6e3c7dfa4c443406e26cbeb,2021-04-12,2.408159954537226
1140,0e06d1c7d6e3c7dfa4c443406e26cbeb,2021-04-19,0.0
1141,0e06d1c7d6e3c7dfa4c443406e26cbeb,2021-04-26,32.39589436781226
1142,0e06d1c7d6e3c7dfa4c443406e26cbeb,2021-05-03,7.265078377837156
1143,0e06d1c7d6e3c7dfa4c443406e26cbeb,2021-05-10,16.064042895513168
1144,0e06d1c7d6e3c7dfa4c443406e26cbeb,2021-05-17,188.30959558450587
1145,0e06d1c7d6e3c7dfa4c443406e26cbeb,2021-05-24,47.056029896096746
1146,0e06d1c7d6e3c7dfa4c443406e26cbeb,2021-05-31,128.48239427218124
1147,0e06d1c7d6e3c7dfa4c443406e26cbeb,2021-06-07,259.8274416499169
1148,a6ff751d4b22fd13e2c00f86218eb6af,2021-03-08,56.46858814586599
1149,a6ff751d4b22fd13e2c00f86218eb6af,2021-03-15,0.6653718364831853
1150,a6ff751d4b22fd13e2c00f86218eb6af,2021-03-22,0.0
1151,a6ff751d4b22fd13e2c00f86218eb6af,2021-03-29,0.0
1152,a6ff751d4b22fd13e2c00f86218eb6af,2021-04-05,0.0
1153,a6ff751d4b22fd13e2c00f86218eb6af,2021-04-12,1.935126486132992
1154,a6ff751d4b22fd13e2c00f86218eb6af,2021-04-19,0.3782619659108768
1155,a6ff751d4b22fd13e2c00f86218eb6af,2021-04-26,3.918863299374351
1156,a6ff751d4b22fd13e2c00f86218eb6af,2021-05-03,3.072546857585456
1157,a6ff751d4b22fd13e2c00f86218eb6af,2021-05-10,0.0
1158,a6ff751d4b22fd13e2c00f86218eb6af,2021-05-17,0.0
1159,a6ff751d4b22fd13e2c00f86218eb6af,2021-05-24,0.0
1160,a6ff751d4b22fd13e2c00f86218eb6af,2021-05-31,4.58161011620269
1161,a6ff751d4b22fd13e2c00f86218eb6af,2021-06-07,0.0
1162,60f912eec51c7c50bfb969aebc28b2dc,2021-03-08,93.82807422100889
1163,60f912eec51c7c50bfb969aebc28b2dc,2021-03-15,0.0
1164,60f912eec51c7c50bfb969aebc28b2dc,2021-03-22,0.0
1165,60f912eec51c7c50bfb969aebc28b2dc,2021-03-29,0.0
1166,60f912eec51c7c50bfb969aebc28b2dc,2021-04-05,0.0
1167,60f912eec51c7c50bfb969aebc28b2dc,2021-04-12,0.0
1168,60f912eec51c7c50bfb969aebc28b2dc,2021-04-19,0.0
1169,60f912eec51c7c50bfb969aebc28b2dc,2021-04-26,0.0
1170,60f912eec51c7c50bfb969aebc28b2dc,2021-05-03,14.244744849847374
1171,60f912eec51c7c50bfb969aebc28b2dc,2021-05-10,0.0
1172,60f912eec51c7c50bfb969aebc28b2dc,2021-05-17,16.5173298528266
1173,60f912eec51c7c50bfb969aebc28b2dc,2021-05-24,52.957400914390185
1174,60f912eec51c7c50bfb969aebc28b2dc,2021-05-31,0.0
1175,60f912eec51c7c50bfb969aebc28b2dc,2021-06-07,0.0
1176,06a1663a9db6e5f83e1c996f2b59b6f6,2021-03-08,74.0181145696858
1177,06a1663a9db6e5f83e1c996f2b59b6f6,2021-03-15,0.0
1178,06a1663a9db6e5f83e1c996f2b59b6f6,2021-03-22,0.41215275182542044
1179,06a1663a9db6e5f83e1c996f2b59b6f6,2021-03-29,1.4420900348238916
1180,06a1663a9db6e5f83e1c996f2b59b6f6,2021-04-05,0.0
1181,06a1663a9db6e5f83e1c996f2b59b6f6,2021-04-12,0.0
1182,06a1663a9db6e5f83e1c996f2b59b6f6,2021-04-19,0.0
1183,06a1663a9db6e5f83e1c996f2b59b6f6,2021-04-26,0.0
1184,06a1663a9db6e5f83e1c996f2b59b6f6,2021-05-03,0.0
1185,06a1663a9db6e5f83e1c996f2b59b6f6,2021-05-10,0.0
1186,06a1663a9db6e5f83e1c996f2b59b6f6,2021-05-17,0.0
1187,06a1663a9db6e5f83e1c996f2b59b6f6,2021-05-24,0.0
1188,06a1663a9db6e5f83e1c996f2b59b6f6,2021-05-31,0.0
1189,06a1663a9db6e5f83e1c996f2b59b6f6,2021-06-07,0.0
1190,c65c4cf0bb46d35f689aeb306e2e1c12,2021-03-08,29.513577028206058
1191,c65c4cf0bb46d35f689aeb306e2e1c12,2021-03-15,0.0
1192,c65c4cf0bb46d35f689aeb306e2e1c12,2021-03-22,0.0
1193,c65c4cf0bb46d35f689aeb306e2e1c12,2021-03-29,0.0
1194,c65c4cf0bb46d35f689aeb306e2e1c12,2021-04-05,0.0
1195,c65c4cf0bb46d35f689aeb306e2e1c12,2021-04-12,0.0
1196,c65c4cf0bb46d35f689aeb306e2e1c12,2021-04-19,0.0
1197,c65c4cf0bb46d35f689aeb306e2e1c12,2021-04-26,0.5765942903573062
1198,c65c4cf0bb46d35f689aeb306e2e1c12,2021-05-03,1.9867756167131745
1199,c65c4cf0bb46d35f689aeb306e2e1c12,2021-05-10,0.0
1200,c65c4cf0bb46d35f689aeb306e2e1c12,2021-05-17,65.48292319017554
1201,c65c4cf0bb46d35f689aeb306e2e1c12,2021-05-24,0.0
1202,c65c4cf0bb46d35f689aeb306e2e1c12,2021-05-31,0.0
1203,c65c4cf0bb46d35f689aeb306e2e1c12,2021-06-07,181.71059325089567
1204,e965d1447d42a1739c90e381433d037a,2021-03-08,84.54834105008204
1205,e965d1447d42a1739c90e381433d037a,2021-03-15,42.04818062214312
1206,e965d1447d42a1739c90e381433d037a,2021-03-22,0.0
1207,e965d1447d42a1739c90e381433d037a,2021-03-29,14.552307200563305
1208,e965d1447d42a1739c90e381433d037a,2021-04-05,0.0
1209,e965d1447d42a1739c90e381433d037a,2021-04-12,0.0
1210,e965d1447d42a1739c90e381433d037a,2021-04-19,0.0
1211,e965d1447d42a1739c90e381433d037a,2021-04-26,0.0
1212,e965d1447d42a1739c90e381433d037a,2021-05-03,1.1835304171622312
1213,e965d1447d42a1739c90e381433d037a,2021-05-10,10.559363412970278
1214,e965d1447d42a1739c90e381433d037a,2021-05-17,24.79338375884268
1215,e965d1447d42a1739c90e381433d037a,2021-05-24,31.823841235684444
1216,e965d1447d42a1739c90e381433d037a,2021-05-31,22.89500866563207
1217,e965d1447d42a1739c90e381433d037a,2021-06-07,9.695570338149981
1218,128bd36bcc48f52f4cc670334067192d,2021-03-08,365.9053528352092
1219,128bd36bcc48f52f4cc670334067192d,2021-03-15,3.353996532064769
1220,128bd36bcc48f52f4cc670334067192d,2021-03-22,3.223407959436564
1221,128bd36bcc48f52f4cc670334067192d,2021-03-29,36.54219182207032
1222,128bd36bcc48f52f4cc670334067192d,2021-04-05,12.077181842776879
1223,128bd36bcc48f52f4cc670334067192d,2021-04-12,5.043525533545065
1224,128bd36bcc48f52f4cc670334067192d,2021-04-19,0.0
1225,128bd36bcc48f52f4cc670334067192d,2021-04-26,1.5519161787032945
